doc_id,sentence_id,sentence_text,sentence_text_translated
432,432_3,"Beberapa informasi yang umumnya ditanyakan dokter saat wawancara riwayat penyakit adalah : onset atau waktu munculnya nyeri lokasi nyeri, termasuk penjalarannya sifat nyeri, terbagi menjadi nyeri tumpul ataupun tajam intensitas nyeri gejala penyerta dan sebagainya. ","Some information that is generally asked by doctors during interviews history of disease is: Onset or time of pain Pain, including the propagation of pain, divided into blunt or sharp pain intensity of pain symptoms and so on."
432,432_4,"Setelah mewawancarai pasien, dokter akan mengkonfirmasi informasi yang ia peroleh melalui pemeriksaan fisik dan tes tambahan, misalnya tes darah, tes urin, foto rontgen perut, USG perut, dan sebagainya. ","After interviewing the patient, the doctor will confirm the information he obtained through physical examination and additional tests, such as blood tests, urine tests, abdominal x -ray photos, abdominal ultrasound, and so on."
432,432_5,Penanganan akan disesuaikan dengan penyebab yang mendasari. ,Handling will be adjusted to the underlying cause.
432,432_6,Berikut adalah beberapa penyebab dari sakit perut sebelah kiri yang umum ditemui sehari - hari : batu saluran kemih  infeksi ginjal tukak peptik divertikulitis radang tuba fallopi (khusus pada wanita) dan lain - lain. ,Here are some of the causes of the left stomach pain that is commonly found everyday: urinary tract stones Kidney infection Peptic Diverticulitis Fallopy tubes (specifically in women) and others.
432,432_7,Saya anjurkan Anda memeriksakan diri ke dokter agar penyebab yang mendasari keluhan Anda bisa dipastikan dan mendapat penanganan yang tepat. ,I encourage you to see a doctor so that the causes that underlie your complaint can be ascertained and get the right treatment.
432,432_8,"Sambil menunggu pemeriksaan dokter, anjuran selama di rumah : konsumsi air mineral 2- 3 liter per hari. ","While waiting for a doctor's examination, recommended while at home: Mineral water consumption 2-3 liters per day."
432,432_9,Hindari kebiasaan menahan buang air kecil. ,Avoid the habit of holding back urination.
432,432_10,Olahraga secara rutin. ,Exercise regularly.
432,432_11,Konsumsi makanan bergizi seimbang secara teratur. ,Consumption of balanced nutritious food regularly.
432,432_12,"Bila nyeri terasa mengganggu, sebagai penanganan awal Anda bisa mengonsumsi obat antinyeri seperti paracetamol atau ibuprofen. ","If the pain feels annoying, as an initial treatment you can take anthinyeri drugs such as paracetamol or ibuprofen."
432,432_13,Silahkan baca tentang  sakit perut.,Please read about stomach pain.
433,433_0,"Halo, terima kasih atas pertanyaannya. ","Hello, thank you for the question."
433,433_1,"Nyeri dan panas yang muncul di pinggang  dan terasa hingga ke perut bawah sebelah kanan bisa terjadi karena beberapa faktor berikut: Syaraf tulang belakang atau pinggang kejepit, contohnya akibat herniasi nukleus pulposus, tertekan oleh tumor atau infeksi di sekitarnya, spondilosis, skoliosis, lordosis. ","Pain and heat that appear in the waist and feel to the right lower abdomen can occur due to the following factors: nerve nerve or waist, for example due to pulposus nucleus herniation, depressed by tumors or infections around it, spondylosis, scoliosis, lordosis."
433,433_2,"Gangguan saluran kemih, contohnya akibat sistitis, batu atau infeksi ginjal, batu kandung kemih. ","Urinary tract disorders, for example due to cystitis, stones or kidney infections, bladder stones."
433,433_3,"Gangguan saluran reproduksi, contohnya akibat kista ovarium, endometriosis, radang panggul, hamil ektopik. ","Reproductive tract disorders, for example due to ovarian cysts, endometriosis, pelvic inflammation, ectopic pregnancy."
433,433_4,"Faktor lain, seperti peritonitis, gastroenteritis, radang usus, obstruksi usus, neuropati perifer, pre menstrual syndrome, gangguan psikosomatis, ischialgia, gangguan cemas berlebih, rheumatoid arthritis, infeksi virus atau bakteri di sistem organ lain, dan sebagainya. ","Other factors, such as peritonitis, gastroenteritis, intestinal inflammation, intestinal obstruction, peripheral neuropathy, pre -menstrual syndrome, psychosomatic disorders, ischialgia, excessive anxiety disorders, rheumatoid arthritis, viral infections or bacteria in other organ systems, and so on."
433,433_5,"Jika keluhan yang Anda rasakan ringan saja, Anda bisa coba redakan dulu keluhan tersebut dengan mengoleskan krim pereda nyeri atau aplikasikan kompres hangat ke atas pinggang dan perut yang tidak nyaman, perbanyak beristirahat, kenakan pakaian yang longgar, jauhi high heels, disiplin berolahraga untuk meregangkat otot pinggang dan perut, tidak dulu mengangkat beban berat, jangan gemar menunda waktu makan, jangan juga sering menahan buang air besar ataupun kecil, minum lebih banyak air putih, serta jangan Anda sembarangan mengurut area yang nyeri dan panas tersebut. ","If the complaints you feel are light, you can try to relieve the complaints first by applying pain relievers or apply warm compresses to the waist and stomach that are uncomfortable, multiply rest, wear loose clothes, stay away from high heels, discipline to exercise to lighten musclesThe waist and stomach, do not lift heavy weights, do not like to delay eating time, do not often withstand bowel movements or small, drink more water, and do not carelessly sort the painful area and heat."
433,433_6,"Sebaliknya, jika rasa nyeri dan panas justru semakin memburuk, atau muncul lemas / lumpuh alat gerak, gangguan buang air besar atau kecil, gangguan menstruasi, muntah - muntah, demam tinggi, kebas, dan keluhan lain yang lebih berat, cobalah periksakan langsung diri Anda ke dokter supaya diberikan tatalaksana yang tepat sesuai penyebabnya ya.","Conversely, if the pain and heat actually get worse, or appear limp / paralyzed the tools, disorders of bowel movements, menstrual disorders, vomiting, high fever, numbness, and other more severe complaints, try to check directly yourselfto the doctor to be given the right management according to the cause."
433,433_7,"Bila menduga ada penyakit serius, bisa jadi nantinya dokter akan mengarahkan Anda untuk menjalani pemeriksaan rontgen, USG, tes urin, atau tes penunjang lainnya. ","If you suspect there is a serious illness, it may be that the doctor will direct you to undergo an X -ray examination, ultrasound, urine test, or other supporting tests."
433,433_8,"Bisa jadi juga, nantinya Anda akan dirujuk ke  dokter syaraf  atau dokter dengan spesialisasi lain yang lebih kompeten mengatasi keluhan Anda.","It could also be, later you will be referred to a neurologist or doctor with other specializations that are more competent to overcome your complaints."
434,434_0,Hai Desya. ,Hi Desya.
434,434_1,Batu ginjal  adalah suatu keadaan dimana adanya terbentuk material yang keras dan menyerupai batu di dalam ginjal. ,Kidney stones are a condition where the presence of hard material is formed and resembles stones in the kidneys.
434,434_2,Materaial ini terbentuk dari limbah - limbah di darah yang dipisahkan ginjal dan mengendap dan mengkristal seiring waktu. ,This material is formed from waste in areas separated by the kidneys and settle and crystallize over time.
434,434_3,Terbentuknya batu ginjal ini disebabkan oleh makanan  atau masalah kesehatan lain. ,The formation of kidney stones is caused by food or other health problems.
434,434_4,"Ada berbagai jenis batu yang bisa terbentuk seperti batu kalsium, bau asam urat, batu struvit dan batu sistin. ","There are various types of stones that can be formed such as calcium stones, uric acid odors, struvit stones and cystine stones."
434,434_5,Ada dua jenis cara yang dilakukan dalam mengobati batu ginjal. ,There are two types of ways to treat kidney stones.
434,434_6,Cara pengobatan yang dilakukan ini dilakukan atas dasar besarnya batu yang terbentuk. ,This treatment method is carried out on the basis of the largestone formed.
434,434_7,Jika batu yang terbentuk berukuran kecil maka dapat dilakukan penanganan konservatif dengan menyarankan penderitanya untuk mengkonsumsi banyak air mineral agar batu yang terbentu dapat meluruh dan keluar dari saluran kencing dengan sendirinya. ,"If the stone formed is small, conservative handling can be done by advising sufferers to consume lots of mineral water so that the formed stone can decay and exit the urinary tract by itself."
434,434_8,Dokter akan memberikan obat pereda nyeri untuk mengatasi nyeri yang terjadi. ,The doctor will give pain relievers to treat pain that occurs.
434,434_9,Penanganan lain yang bisa dilakukan antara lain adalah tindakan operasi namun tindakan ini pada umumnya dilakukan pada penderita dengan batu ginjal yang berukuran lebih besar dan tidak bisa melewati saluran kencing. ,Other handling that can be done includes surgery but this action is generally carried out on patients with kidney stones that are larger and cannot pass through the urinary tract.
434,434_10,Ada beberapa penanganan alami yang bisa dilakukan seperti:   Mengkonsumsi teh hitam. ,There are several natural treatment that can be done such as: consuming black tea.
434,434_11,Cuka sari apel yang dapat meluruhkan batu ginjal. ,Apple cider vinegar that can shed kidney stones.
434,434_12,Akar dandelion. ,Dandelion root.
434,434_13,Batang pisang. ,Banana stems.
434,434_14,Daun jelatang. ,Totious leaves.
434,434_15,Minuman yang mengandung lemon. ,Drinks containing lemon.
434,434_16,Namun sebaiknya lakukan pula konsultasi dengan dokter sebelum anda mengkonsumsi bahan alami yang sudah disebutkan diatas. ,But you should also do a consultation with your doctor before you consume natural ingredients mentioned above.
434,434_17,"Anda juga sebaiknya menyarankan ayah Anda untuk melakukan tips - tips di bawah ini:   Mengkonsumsi air mineral yang banyak minimal 2,5 liter dalam 1 hari. ",You should also advise your father to do the tips below: Consuming a lot of mineral water at least 2.5 liters in 1 day.
434,434_18,Hindari mengkonsumsi obat - obatan tanpa resep dokter. ,Avoid taking drugs without a doctor's prescription.
434,434_19,Saat bulan puasa sebaiknya konsumsi air mineral yang banyak di saat sahur dan buka puasa. ,During the fasting month you should consume a lot of mineral water in dawn and breaking the fast.
434,434_20,Namun jika tidak mampu sebaiknya hindari melakukan puasa karena dapat memperburuk keadaan ayah Anda. ,But if not able to avoid fasting because it can make your father's condition worse.
434,434_21,Hindari melakukan aktivitas yang terlalu berat . ,Avoid doing too heavy activities.
434,434_22,Hindari menahan hasrat buang air kecil. ,Avoid holding back the desire to urinate.
434,434_23,"Anda juga dapat membaca artikel di bawah ini: Obat alami batu ginjal, Obat herbal untuk batu ginjal. ","You can also read the article below: Natural Kidney Stone Medicine, Herbal Medicine for Kidney Stones."
434,434_24,Semoga bermanfaat.,May be useful.
435,435_0,Hai. ,Hi.
435,435_1,"Keluhan yang Anda alami kemungkinan disebabkan oleh infeksi saluran kemih / ISK, yaitu peradangan pada saluran kemih akibat infeksi bakteri. ","Complaints that you experience may be caused by urinary tract infections / UTI, namely inflammation of the urinary tract due to bacterial infections."
435,435_2,"Gejala yang dapat timbul adalah:   nyeri saat buang air kecil,   sering buang air kecil,   buang air kecil sedikit – sedikit,   sakit pinggang / perut bagian bawah,   Urin berwarna keruh dan berbau menyengat,   dan sebagainya. ","Symptoms that can arise are: pain when urinating, frequent urination, urinating a little - a little, back pain / lower abdomen, urine is turbid and pungent smells, and so on."
435,435_3,"Penyakit infeksi akibat bakteri dapat saja diiringi dengan gejala penyerta yang lain seperti demam, sakit kepala, sakit tenggorokan, flu, nyeri otot dan sendi dan sebagainya. ","Infectious diseases caused by bacteria can be accompanied by other accompanying symptoms such as fever, headache, sore throat, flu, muscle and joint pain and so on."
435,435_4,Namun tidak semua gejala ini selalu muncul. ,But not all of these symptoms always appear.
435,435_5,"Selain itu keluhan nyeri saat berkemih dapat pula diakibatkan oleh beberapa kemungkinan penyebab yang lain seperti:   Infeksi ginjal,   Batu ginjal,   Radang kandung kemih,   Batu kandung kemih,   Penyakit menular seksual,   dan sebagainya. ","In addition, complaints of pain when urinating can also be caused by several other possible causes such as: kidney infections, kidney stones, bladder inflammation, bladder stones, sexually transmitted diseases, and so on."
435,435_6,Untuk memastikan penyebabnya sebaiknya Anda kembali berkonsultasi dengan dokter agar dapat dilakukan pemeriksaan lebih lanjut. ,"To ascertain the cause, you should return to consult a doctor so that further examination can be done."
435,435_7,"Dokter akan melakukan pemeriksaan fisik dan tes penunjang jika diperlukan seperti tes urine, USG, X-Ray dan sebagainya. ","The doctor will do a physical examination and supporting tests if needed such as urine, ultrasound, x-ray tests and so on."
